priref,Object Number,Object Name,Scientific Name,Description,Collector Name,Collection Place,OS Grid Ref,Stratigraphy Unit,Stratigraphy Type,Image URL,Latitude,Longitude
54620,G.13683,Brachiopod,Dalmanella sp.,"Fossilised remains of a single valve of the Ordovician brachiopod Dalmanella sp., Found by Wood, B. at Marshbrook.","Wood, B.",Marshbrook,unknown,Ordovician Period; Caradoc Series,Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.13683.jpg,null,null
54622,G.13685,Brachiopod,Dalmanella sp.,"Fossilised remains of the internal mould of Ordovician brachiopod Dalmanella sp. Found by Wood, B. at Marshbrook.","Wood, B.",Marshbrook,unknown,Ordovician Period; Caradoc Series,Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.13685.jpg,null,null
54634,G.13697,Brachiopod,Dalmanella sp.,"Fossilised remains of an assemblage of fossils including the Ordovician brachiopod Dalmanella sp. Also includes tentaculites and remains of bryozoa. Found by Wod, B. at Marshbrook.","Wood, B.",Marshbrook,unknown,Ordovician Period; Caradoc Series,Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.13697.jpg,null,null
54655,G.13715,Brachiopod,Dalmanella sp.,"Fossilised remains of an assemblage of Ordovician fossils including the brachiopod Dalmanella sp. Also tentaculites, and trilobite fragments. Found in Church Stretton parish area.",unknown,CHURCH STRETTON PARISH,unknown,Ordovician Period; Caradoc Series,Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.13715.jpg,null,null
54656,G.13716,Brachiopod,Dalmanella sp.,"Fossilised remains of the Internal mould of a single valve of the Ordovician brachiopod Dalmanella sp. Found by Stace, H.E. at Minton.","Stace, H.E.","Minton, Shropshire",unknown,Ordovician Period; Caradoc Series; Cheney Longville Formation,Chronostratigraphy; Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.13716.jpg,null,null
54657,G.13717,Brachiopod,Dalmanella sp.,Mould of a single valve of the Ordovician brachiopod Dalmanella sp. Found at Minton.,"Stace, H.E.","Minton, Shropshire",unknown,Ordovician Period; Caradoc Series; Cheney Longville Formation,Chronostratigraphy; Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.13717.jpg,null,null
54661,G.13721,Brachiopod,Dalmanella sp.,Internal mould of the Ordovician brachiopod Dalmanella sp. Found at Acton Scott Quarry.,"Rowlands, M.",Acton Scott Quarry,unknown,Ordovician Period; Caradoc Series,Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.13721.jpg,null,null
655148,G.13732,CORAL,Palaeocyclus sp.,"Part of a Silurian fossil coral, Palaeocyclus sp., found in Ludlow district",unknown,Ludlow district,unknown,Silurian Period; Upper Bringewood Formation,Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.13732a.jpg,null,null
54694,G.13767,Brachiopod,Dalmanella unguis,Fossilised remains of an assemblage of the Ordovician brachiopod Dalmanella sp. Single valves preserved mostly as external moulds. Specimen also contains tentaculites. Found in the Craven Arms district.,unknown,Craven Arms District,unknown,Ordovician Period; Caradoc Series,Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.13767.jpg,null,null
54727,G.13786,Brachiopod,unknown,"Fossilised remains of the Ordovician brachiopod Reuschella horderleyensis. Found by Wood, B. at Soudley.","Wood, B.",Soudley,unknown,Ordovician Period; Caradoc Series; Alternata Limestone,Chronostratigraphy; Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.13786.jpg,null,null
54736,G.13793,Brachiopod,Heterorthis alternata,"Fossilised impressions of the valves of the Ordovician brachiopods Heterorthis sp. and Sowerbyella sericea. Found by Stace, H. E. near Soudley.","Stace, H.E.",Soudley,SO490950,Ordovician Period; Caradoc Series; Chatwall Sandstone,Chronostratigraphy; Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.13793.jpg,52.550093306694905,-2.752225027359301
54744,G.13799,Brachiopod,Heterorthis alternata; Nicolella actoniae,Fossilised remains of the Ordovician brachiopods Heterorthis alternata and Nicolella actoniae. Found at Cardington.,unknown,Cardington,unknown,Ordovician Period; Caradoc Series,Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.13799.jpg,null,null
54757,G.13801,Brachiopod,Heterorthis alternata,Fossilised remains of a single valve of the Ordovician brachiopod Heterorthis alternata. Found at Soudley Quarry.,unknown,Soudley Quarry,SO470910,Ordovician Period; Caradoc Series,Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.13801.jpg,52.5139418513065,-2.7810827880713345
54783,G.13812,Brachiopod,Heterorthis alternata; Dalmanella sp.; Sowerbyella sericea,"Fossilised remains of the Ordovician brachiopods Heterorthis alternata, Dalmanella sp and Sowerbyella sericea. Found by Norton, W. J. at Soudley.","Norton, W.J.",Soudley,unknown,Ordovician Period; Caradoc Series,Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.13812.jpg,null,null
54786,G.13815,Brachiopod,Heterorthis alternata,"Fossilised remains of the internal mould of the Ordovician brachiopod Heterorthis alternata. Found by Wood, B. at Marshbrook.","Wood, B.",Marshbrook,unknown,Ordovician Period; Caradoc Series,Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.13815.jpg,null,null
54788,G.13817,Brachiopod,Heterorthis alternata; Dalmanella sp.,Fossilised remains of the Ordovician brachiopods Heterothis alternata and Dalmanella sp. Found at Marshbrook.,unknown,Marshbrook,unknown,Ordovician Period; Caradoc Series,Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.13817.jpg,null,null
54793,G.13820,Brachiopod,unknown,"Fossilised remains of the Ordovician brachiopod Heterorthis retrorsistria. Found by Wood, B. at Soudley.","Wood, B.",Soudley,unknown,Ordovician Period; Caradoc Series,Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.13820.jpg,null,null
54807,G.13828,Brachiopod,Orthis elegantula; Orthis vespertilio,Fossilised remains of the Ordovician brachiopods Othis elegantula and Orthis vespertilio. Found at Bala.,unknown,Bala,unknown,Ordovician Period,Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.13828.jpg,null,null
54814,G.13830,Brachiopod,Harknessella vespertilio,Fossilised remains of the Ordovician brachiopod Harknessella vespertilio. Found at Cardington.,unknown,Cardington,unknown,Ordovician Period; Caradoc Series,Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.13830.jpg,null,null
54816,G.13832,Brachiopod,Harknessella vespertilio,"Fossil remains of the Ordovician brachiopod Harknessella vespertilio. Found by Wood, B. at Marshbrook.","Wood, B.",Marshbrook,unknown,Ordovician Period; Caradoc Series,Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.13832.jpg,null,null
54830,G.13837,Brachiopod,Harknessella subquadrata,Fossilised remains of the Ordovician brachiopod Harnessella subquadrata. Found at Harnage Grange.,"Stewart, N. F.",Harnage Grange,SJ560010,Ordovician Period; Caradoc Series,Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.13837.jpg,52.60464593582475,-2.649783281115342
54840,G.13847,Brachiopod,unknown,"Fossilised remains of the Ordovician brachiopod Harknessella sp. Found by Wood, B. at Marshbrook.","Wood, B.",Marshbrook,unknown,Ordovician Period; Caradoc Series; Acton Scott Formation,Chronostratigraphy; Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.13847.jpg,null,null
54845,G.13852,Brachiopod,Harknessella vespertilio; Kjerulfina polycyma; Nicolella actoniae,"Fossilised remains of an assemblage of Ordovician brachiopods including Kjerulfina polycyma, Harknessella vespertilio, and Nicolella actoniae. Specimens preserved as internal and external moulds only. Found in Church Stretton area.",unknown,CHURCH STRETTON PARISH,unknown,Ordovician Period; Caradoc Series; Acton Scott Formation,Chronostratigraphy; Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.13852.jpg,null,null
54851,G.13858,Brachiopod,Macrocoelia expansa; Sowerbyella sericea,"Fossilised remains of the Internal moulds of single valves of Ordovician brachiopods Macrocoelia expansa and Sowerbyella sericea. Found by Wood, B. at Soudley.","Wood, B.",Soudley,unknown,Ordovician Period; Caradoc Series,Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.13858.jpg,null,null
54852,G.13859,Brachiopod; Crinoid,Macrocoelia expansa; Glyptocrinus sp.,"Fossilised remains of a single valve of the Ordovician brachiopod Macrocoelia expansa, preserved as an internal mould. Also includes numerous ossicles of Glytptocrinus sp. Found by Wood, B. at Chatwall.","Wood, B.",Chatwall,unknown,Ordovician Period; Caradoc Series,Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.13859.jpg,null,null
54854,G.13861,Brachiopod,Macrocoelia expansa,"Fossilised remains of the Ordovician brachiopod Macrocoelia expansa. Preserved as external mould of dissarticulated valve. Found by Norton, W,J. at Soudley quarry.","Norton, W.J.",Soudley Quarry,SO470910,Ordovician Period; Caradoc Series,Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.13861.jpg,52.5139418513065,-2.7810827880713345
54860,G.13864,Brachiopod,Macrocoelia expansa,"Fossilised remains of single fragmented valves of the Ordovician brachiopod Macrocoelia expansa. Preserved as original shell material. Found by Hay, T. in Marshbook area.","Hay, T.",Marshbrook,unknown,Ordovician Period; Caradoc Series,Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.13864.jpg,null,null
54864,G.13868,Brachiopod,Macrocoelia expansa,"Fossilised remains of the Ordovician brachiopod Macrocoelia expansa. Preserved as an internal mould.  Found by Wood, B. at Marshbrook.","Wood, B.",Marshbrook,unknown,Ordovician Period; Caradoc Series,Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.13868.jpg,null,null
54865,G.13869,Brachiopod,Macrocoelia expansa,Fossilised remains of the Ordovician brachiopod Macrocoelia expansa. Preserved as internal mould of single complete valve and numerous fragments as well as bryozoa. Found at Soudley.,unknown,Soudley,unknown,Ordovician Period; Caradoc Series,Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.13869a.jpg,null,null
54867,G.13871,Brachiopod,unknown,"Fossilised assemblage of the Ordovician brachiopod, Dinorthis sp. Preserved as both internal and external moulds of disarticulated valves. Specimen also includes Tentaculites sp. Found by Stace, H.E. at Ticklerton.","Stace, H. E.",Ticklerton,unknown,Ordovician Period; Caradoc Series; Acton Scott Formation,Chronostratigraphy; Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.13871.jpg,null,null
54868,G.13872,Brachiopod,unknown,"Fossilised remains of the Ordovician brachiopod Dinorthis sp. Preserved as internal mould of single valve. Also present is fragment of trilobite. Found by Wood, B. at Soudley.","Wood, B.",Soudley,unknown,Ordovician Period; Caradoc Series,Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.13872.jpg,null,null
54916,G.13887,Brachiopod,Onniella sp.,"Fossilised remains of the internal mould of a single valve of the Ordovician brachiopod Dinorthis sp. Found by Wood, B. Locality unknown.","Wood, B.",Unknown,unknown,Ordovician Period; Caradoc Series,Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.13887.jpg,null,null
54941,G.13899,Brachiopod,Cuculella sp.,"Fossilised shell remains of the Ordovician brachiopod, Cuculella sp. found at Priest Weston.","Tarrant, P.; Norton, M.; Norton, W. J.",Priest Weston,unknown,Ordovician Period; Llandeilian Stage,Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.13899.jpg,null,null
54984,G.13928,Brachiopod,Kjerulfina sp.; Reuschella sp.; Sowerbyella sericea,"Fossilised remains of the Ordovician brachiopods Kjerulfina sp. Reuschella sp. and Sowerbyella sericea. Found by Wood, B. at Marshbrook.","Wood, B.",Marshbrook,unknown,Ordovician Period; Caradoc Series,Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.13928.jpg,null,null
54995,G.13939,Brachiopod,Kjerulfina sp.,"Fossilised remains of the Ordovician brachiopod Kjerulfina sp. Found by Wood, B. at Acton Scott village.","Wood, B.",Acton Scott Village,unknown,Ordovician Period; Caradoc Series,Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.13939.jpg,null,null
55004,G.14016,Brachiopod,Monobolina plumbea,Fossil remains of the Ordovician brachiopod Monobolina plumbea. Single valve. Found at Mytton's Beach.,unknown,Mytton's Beach,unknown,Ordovician Period; Arenig Series; Mytton Flags Formation,Chronostratigraphy; Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.14016.jpg,null,null
55047,G.14102,Brachiopod,Dalmanella unguis,"Fossilised remains of the Ordovician brachiopod Dalmanella unguis. Preserved as internal and external moulds in an assemblage that includes fragments of trilobites and Tentaculites sp. Found by Baker, H. at Marshbrook.","Baker, H.",Marshbrook,unknown,Ordovician Period; Caradoc Series,Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.14102.jpg,null,null
55139,G.14508,Trilobite,unknown,"Fossilised remains of Allochthonous fauna of Ordovician Brachiopods and trilobites, largely preserved as casts and moulds. Found by Wood, B. at Soudley.","Wood, B.",Soudley,unknown,Ordovician Period; Caradoc Series,Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.14508.jpg,null,null
55203,G.14561,Brachiopod,; Dalmanella sp.; Nicolella sp.; Kjerulfina sp.,"Fossilised remains of an assemblage of Ordovician brachiopods found at Acton Scott. Includes Harknessella sp., Dalmanella sp., Nicolella sp. and Kjarulfina sp.",unknown depositor,Acton Scott Village,unknown,Ordovician Period; Caradoc Series,Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.14561.jpg,null,null
55216,G.14573,Crinoid,Rhaphanocrinus basalis,Fossilised remains of fragmented ossicles of the Ordovician crinoid Raphanocrinus basilis.,unknown depositor,Unknown,unknown,Ordovician Period; Caradoc Series; Chatwall Flags,Chronostratigraphy; Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.14573a.jpg,null,null
55264,G.14601,Cricoconarida,Tentaculites anglicus,Fine grained sandstone containing the fossilised remains of the Ordovician cricoconarid Tentaculites. Found at Marshbrook.,unknown,Marshbrook,unknown,Ordovician Period; Caradoc Series,Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.14601.jpg,null,null
55270,G.14606,Cricoconarida,Tentaculites anglicus,"Fossilised remains of water-worn and rounded specimen containing numerous remains of   Ordovician cricoconarida, Tentaculites sp. Found at Bromfield.",unknown,Bromfield,unknown,Ordovician Period; Caradoc Series,Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.14606.jpg,null,null
55278,G.14614,Trilobite; Cricoconarid; Polyzoan,Tentaculites anglicus; Dalmanites sp.; Cricoconarida sp.,"Fossilised fragments of Ordovician cricoconarida, polyzoan Tentaculities and trilobite Dalmanites sp.","Norton, J.",Marshbrook,unknown,Ordovician Period; Caradoc Series,Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.14614.jpg,null,null
55337,G.14628,Trace fossil,unknown,Trace fossil possibly produced by the burrowing activity of marine annelids. Ordovician. Found at Pennerley.,unknown,Pennerley,unknown,Ordovician Period; Caradoc Series,Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.14628.jpg,null,null
55473,G.14635,Cricoconarida,Tentaculites anglicus; Strophomena grandis; Dalmanella sp.; Trinucleus sp.,"Sandstone containing the fragmentary fossilised remains of Ordovician cricoconarida,  brachioipods and trilobites. Found at Marshbrook.",unknown,Marshbrook,unknown,Ordovician Period; Caradoc Series,Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.14635.jpg,null,null
